"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"180","sp|P08456|PSS_YEAST","C2-C1",0.0213690517329569,0.0726242709052144,0.294241187782067,8,0.776063715640918,0.998854163492268,NA,0,0
"181","sp|P08466|NUC1_YEAST","C2-C1",0.087352927020494,0.0949883379580352,0.919617385653022,8,0.384662748291115,0.998854163492268,NA,0,0
"182","sp|P08518|RPB2_YEAST","C2-C1",0.0201343194901118,0.0692955563671326,0.290557151795402,8,0.778779850467755,0.998854163492268,NA,0,0
"183","sp|P08524|FPPS_YEAST","C2-C1",0.0267051883713733,0.0495599775634406,0.538845852728415,8,0.604659545101703,0.998854163492268,NA,0,0
"184","sp|P08525|QCR8_YEAST","C2-C1",-0.537017440148688,0.608852922896797,-0.882015048221611,8,0.403490808188755,0.998854163492268,NA,0,0
"185","sp|P08539|GPA1_YEAST","C2-C1",0.0568154649844991,0.0883697494392617,0.642928890768775,8,0.538257087073452,0.998854163492268,NA,0,0
"186","sp|P08566|ARO1_YEAST","C2-C1",0.0140335672736141,0.0529833453594175,0.264867519753917,8,0.797808088443319,0.998854163492268,NA,0,0
"187","sp|P08678|CYAA_YEAST","C2-C1",0.0432628594930073,0.0648815773166406,0.666797283331633,8,0.523663237116754,0.998854163492268,NA,0,0
"188","sp|P08679|CISY2_YEAST","C2-C1",-0.10645571066759,0.192185594487332,-0.553921384958993,8,0.59477238608624,0.998854163492268,NA,0,0
"189","sp|P08964|MYO1_YEAST","C2-C1",0.0158563474414854,0.116317273664269,0.136319799647748,8,0.894936481894762,0.998854163492268,NA,0,0
"190","sp|P09032|EI2BG_YEAST","C2-C1",0.000597990862200267,0.0715433251574681,0.00835844379449904,8,0.993535680614548,0.998854163492268,NA,0,0
"191","sp|P09064|IF2B_YEAST","C2-C1",-0.0339693401922392,0.0531695031312702,-0.638887674168635,8,0.540752029984724,0.998854163492268,NA,0,0
"192","sp|P09232|PRTB_YEAST","C2-C1",-0.157605746279372,0.0769044955232488,-2.04936974369368,8,0.0745811201412461,0.998854163492268,NA,0,0
"193","sp|P09436|SYIC_YEAST","C2-C1",0.00164749311868969,0.0495613197281089,0.0332415102690519,8,0.974296406390694,0.998854163492268,NA,0,0
"194","sp|P09440|C1TM_YEAST","C2-C1",-0.0305227045517348,0.0406238890469682,-0.751348658825976,8,0.473963334706351,0.998854163492268,NA,0,0
"195","sp|P09457|ATPO_YEAST","C2-C1",-0.0421298260085962,0.0356506845107747,-1.18173960996074,8,0.27124308800056,0.998854163492268,NA,0,0
"196","sp|P09547|SWI1_YEAST","C2-C1",-0.521534339771565,0.433733281962301,-1.20243099033589,8,0.263575621945307,0.998854163492268,NA,0,0
"197","sp|P09620|KEX1_YEAST","C2-C1",0.112875849850557,0.0753089974406745,1.49883617743652,8,0.172298596566969,0.998854163492268,NA,0,0
"198","sp|P09624|DLDH_YEAST","C2-C1",0.0284009935242903,0.0526722238003027,0.539202476659569,8,0.604424639083346,0.998854163492268,NA,0,0
"199","sp|P09733|TBA1_YEAST","C2-C1",0.0629135082912202,0.0877013301086005,0.717360936411277,8,0.493562085701606,0.998854163492268,NA,0,0
"200","sp|P09734|TBA3_YEAST","C2-C1",0.0581967087023926,0.0744491084880711,0.781697858903406,8,0.456901042188745,0.998854163492268,NA,0,0
"201","sp|P09880|TRNL_YEAST","C2-C1",-0.0559672889407586,0.0667877679657039,-0.837987114189806,8,0.426363717079505,0.998854163492268,NA,0,0
"202","sp|P09938|RIR2_YEAST","C2-C1",-0.0462640338073424,0.0416325680098393,-1.11124621945993,8,0.298740874534288,0.998854163492268,NA,0,0
"203","sp|P09950|HEM1_YEAST","C2-C1",-0.0740630500422326,0.11690287894381,-0.633543422637447,8,0.544062032607162,0.998854163492268,NA,0,0
"204","sp|P09959|SWI6_YEAST","C2-C1",-0.0601530209785328,0.115787458493775,-0.519512404547394,8,0.617467181368256,0.998854163492268,NA,0,0
"205","sp|P0C0W1|RS22A_YEAST","C2-C1",-0.132828361668768,0.2436867632261,-0.545078279633618,8,0.600561356915049,0.998854163492268,NA,0,0
"206","sp|P0C2H8|RL31A_YEAST","C2-C1",-0.190115741748083,0.303445692490639,-0.626523119137531,8,0.548428379804657,0.998854163492268,NA,0,0
"207","sp|P0C2H9|RL31B_YEAST","C2-C1",0.200971834325011,0.295905183119066,0.679176458508145,8,0.516190665320074,0.998854163492268,NA,0,0
"208","sp|P0CS90|HSP77_YEAST","C2-C1",-0.0431524938291727,0.0490285208608017,-0.880150840195408,8,0.404441192408987,0.998854163492268,NA,0,0
"209","sp|P0CT04|IPB2_YEAST","C2-C1",0.074556714629787,0.093986816663483,0.793267793043093,8,0.450506250817906,0.998854163492268,NA,0,0
"210","sp|P10080|SSBP1_YEAST","C2-C1",0.0830409480963155,0.062155930513884,1.3360100542259,8,0.218300605741844,0.998854163492268,NA,0,0
"211","sp|P10081|IF4A_YEAST","C2-C1",0.044280677622776,0.0689114706261421,0.642573394827214,8,0.538476283607066,0.998854163492268,NA,0,0
"212","sp|P10356|YEY2_YEAST","C2-C1",-0.0561087885204806,0.116681780360699,-0.480870178249175,8,0.64348449272945,0.998854163492268,NA,0,0
"213","sp|P10363|PRI1_YEAST","C2-C1",-0.00708510866892088,0.116782918076084,-0.0606690497689476,8,0.953111033305699,0.998854163492268,NA,0,0
"214","sp|P10507|MPPB_YEAST","C2-C1",-0.00989365932359865,0.0631938760279263,-0.156560412898657,8,0.879470164091464,0.998854163492268,NA,0,0
"215","sp|P10591|HSP71_YEAST","C2-C1",0.106473004102957,0.062236777965882,1.71077307635246,8,0.125488742209639,0.998854163492268,NA,0,0
"216","sp|P10592|HSP72_YEAST","C2-C1",0.0967122699614418,0.0148849566276334,6.49731620862765,8,0.000188636893537764,0.0815719823912586,NA,0,0
"217","sp|P10614|CP51_YEAST","C2-C1",0.0335078431495347,0.0410551040652695,0.816167536593352,8,0.438029158685282,0.998854163492268,NA,0,0
"218","sp|P10622|RLA3_YEAST","C2-C1",-0.154942179170283,0.184889843565891,-0.838024286147792,8,0.426344030029297,0.998854163492268,NA,0,0
"219","sp|P10659|METK1_YEAST","C2-C1",-0.00588767264035192,0.0719708546410206,-0.0818063460510329,8,0.936810412621313,0.998854163492268,NA,0,0
"220","sp|P10662|RT01_YEAST","C2-C1",0.00142763344745184,0.042438160050951,0.0336403238438666,8,0.973988158702977,0.998854163492268,NA,0,0
"221","sp|P10823|GPA2_YEAST","C2-C1",-0.0189480350847953,0.19764500922325,-0.0958690288171787,8,0.925982612121144,0.998854163492268,NA,0,0
"222","sp|P10849|MTF2_YEAST","C2-C1",0.35938151678292,0.443924913715048,0.809554737028352,8,0.441607609100201,0.998854163492268,NA,0,0
"223","sp|P10869|AK_YEAST","C2-C1",0.077545787951614,0.0307259389075821,2.52378904302509,8,0.0355980845524981,0.998854163492268,NA,0,0
"224","sp|P10961|HSF_YEAST","C2-C1",0.0537878506078788,0.0977680275138455,0.550157878558628,8,0.597232365633922,0.998854163492268,NA,0,0
"225","sp|P10962|MAK16_YEAST","C2-C1",-0.117929625895334,0.0725648704238341,-1.62516139292381,8,0.142781995826667,0.998854163492268,NA,0,0
"226","sp|P10964|RPA1_YEAST","C2-C1",-0.0348436361472406,0.0197545133694385,-1.76383166194041,8,0.115769194744818,0.998854163492268,NA,0,0
"227","sp|P11075|SEC7_YEAST","C2-C1",-0.0207655555501121,0.0457167049932424,-0.454222489420038,8,0.661738886214541,0.998854163492268,NA,0,0
"228","sp|P11076|ARF1_YEAST","C2-C1",-0.232646265138337,0.216260043634108,-1.0757709155555,8,0.313399700494953,0.998854163492268,NA,0,0
"229","sp|P11154|PYC1_YEAST","C2-C1",0.00153778830948638,0.123000021109732,0.0125023418338641,8,0.990330996683141,0.998854163492268,NA,0,0
"230","sp|P11325|SYLM_YEAST","C2-C1",0.171696226846232,0.21311886606893,0.805635981521689,8,0.443737632311593,0.998854163492268,NA,0,0
"231","sp|P11353|HEM6_YEAST","C2-C1",-0.103718853427452,0.068590531851576,-1.51214534466492,8,0.16894846710028,0.998854163492268,NA,0,0
"232","sp|P11412|G6PD_YEAST","C2-C1",-0.0371584978180412,0.0441632095960783,-0.841390337294255,8,0.424563928069617,0.998854163492268,NA,0,0
"233","sp|P11433|CDC24_YEAST","C2-C1",0.113674249413651,0.113455009401537,1.00193239605082,8,0.345714700909022,0.998854163492268,NA,0,0
"234","sp|P11484|HSP75_YEAST","C2-C1",0.0354195653556264,0.0869199988560745,0.407496155335614,8,0.694330081803754,0.998854163492268,NA,0,0
"235","sp|P11491|PPB_YEAST","C2-C1",0.0369125755445201,0.0664852521416051,0.555199451840854,8,0.593938251301423,0.998854163492268,NA,0,0
"236","sp|P11632|NHP6A_YEAST","C2-C1",-0.0458914394358889,0.158148559249878,-0.29017930769372,8,0.779058607892718,0.998854163492268,NA,0,0
"237","sp|P11633|NHP6B_YEAST","C2-C1",-0.257607760885887,0.260331570281955,-0.989537152973351,8,0.351381289018143,0.998854163492268,NA,0,0
"238","sp|P11655|SEC12_YEAST","C2-C1",0.226966872772059,0.32016899966373,0.708897091880973,8,0.498522575165043,0.998854163492268,NA,0,0
"239","sp|P11745|RNA1_YEAST","C2-C1",-0.0965492929037746,0.0939665289203371,-1.02748599967577,8,0.3342530459138,0.998854163492268,NA,0,0
"240","sp|P11792|SCH9_YEAST","C2-C1",-0.0964885749961399,0.227614697689738,-0.423911882560692,8,0.682798397506887,0.998854163492268,NA,0,0
"241","sp|P11914|MPPA_YEAST","C2-C1",0.0335106239736991,0.0310445892333983,1.07943525107582,8,0.311859732706426,0.998854163492268,NA,0,0
"242","sp|P11938|RAP1_YEAST","C2-C1",-0.0466945676190677,0.0846652717397361,-0.551519727741599,8,0.596341566719032,0.998854163492268,NA,0,0
"243","sp|P11972|SST2_YEAST","C2-C1",-0.174681056048959,0.0580975756378771,-3.0066840850253,8,0.0168986889402882,0.998854163492268,NA,0,0
"244","sp|P11978|SIR4_YEAST","C2-C1",0.0133625263517743,0.137204007530347,0.0973916621846391,8,0.924811175897374,0.998854163492268,NA,0,0
"245","sp|P12383|PDR1_YEAST","C2-C1",0.171862490311655,0.13784709635215,1.24676177344068,8,0.247750144586431,0.998854163492268,NA,0,0
"246","sp|P12385|ERF1_YEAST","C2-C1",-0.0141537827589572,0.0447352230276795,-0.316390123956679,8,0.759804231213352,0.998854163492268,NA,0,0
"247","sp|P12611|WHI2_YEAST","C2-C1",0.0404868219947402,0.111129807683997,0.364320094117921,8,0.72506059422273,0.998854163492268,NA,0,0
"248","sp|P12612|TCPA_YEAST","C2-C1",-0.0109051200454088,0.0467362553258879,-0.233333200731815,8,0.821362276987438,0.998854163492268,NA,0,0
"249","sp|P12630|BAR1_YEAST","C2-C1",0.0730634565320621,0.0705904324280155,1.03503341768828,8,0.330924337748591,0.998854163492268,NA,0,0
"250","sp|P12683|HMDH1_YEAST","C2-C1",0.0424709411866228,0.0911623509837187,0.465882469334385,8,0.653720862220301,0.998854163492268,NA,0.0138888888888888,0
"251","sp|P12684|HMDH2_YEAST","C2-C1",-0.0693279276192996,0.105535047616459,-0.656918523136077,8,0.52967385137042,0.998854163492268,NA,0,0
"252","sp|P12686|RT13_YEAST","C2-C1",-0.140076601747965,0.173359151761529,-0.808013885189365,8,0.442444296157769,0.998854163492268,NA,0,0
"253","sp|P12687|RM02_YEAST","C2-C1",-0.0827167463949911,0.120370680642716,-0.687183506426377,8,0.511392688715652,0.998854163492268,NA,0,0
"254","sp|P12688|YPK1_YEAST","C2-C1",-0.0020782475074728,0.0675952743136926,-0.0307454556338979,8,0.976225738503694,0.998854163492268,NA,0,0
"255","sp|P12689|REV1_YEAST","C2-C1",1.42609303946562,1.00843450456356,1.41416525615891,8,0.19502921560736,0.998854163492268,NA,0.0833333333333334,0
"256","sp|P12695|ODP2_YEAST","C2-C1",0.00780232769178908,0.045755087123777,0.170523720579575,8,0.868832049519376,0.998854163492268,NA,0,0
"257","sp|P12709|G6PI_YEAST","C2-C1",-0.00289856421581046,0.0356578377922035,-0.0812882775647217,8,0.937209590429215,0.998854163492268,NA,0,0
"258","sp|P12753|RAD50_YEAST","C2-C1",0.435151626283152,0.548431515062849,0.793447521397971,8,0.450407393642137,0.998854163492268,NA,0,0
"259","sp|P12754|EI2BD_YEAST","C2-C1",0.0502031082788112,0.0654053846843796,0.767568427600747,8,0.464792839842566,0.998854163492268,NA,0,0
"260","sp|P12866|STE6_YEAST","C2-C1",0.183234449535183,0.258834489743287,0.707921304138856,8,0.499096499133011,0.998854163492268,NA,0,0
"261","sp|P12868|PEP5_YEAST","C2-C1",-0.217695696106663,0.123421430588384,-1.76384032391172,8,0.115767667126225,0.998854163492268,NA,0,0
"262","sp|P12887|UNG_YEAST","C2-C1",-0.0233721382440813,0.081010970196421,-0.288505842942168,8,0.780293628090447,0.998854163492268,NA,0,0
"263","sp|P12904|AAKG_YEAST","C2-C1",0.0653386208093165,0.0525683724802621,1.24292645418782,8,0.249087259917408,0.998854163492268,NA,0,0
"264","sp|P12945|NAT1_YEAST","C2-C1",0.0194051467739056,0.0783628446101021,0.247631985164101,8,0.810656420577192,0.998854163492268,NA,0,0
"265","sp|P12962|CAF20_YEAST","C2-C1",0.192418899915126,0.161642773338044,1.19039593259589,8,0.268013384397841,0.998854163492268,NA,0,0
"266","sp|P13134|KEX2_YEAST","C2-C1",-0.0847907448019224,0.187833253450222,-0.451414982408284,8,0.663676487611848,0.998854163492268,NA,0,0
"267","sp|P13185|KIN1_YEAST","C2-C1",-0.0339091544554938,0.0958047433695871,-0.353940246201402,8,0.732530864203416,0.998854163492268,NA,0,0
"268","sp|P13186|KIN2_YEAST","C2-C1",-0.217648348496814,0.277968189695152,-0.782997323310662,8,0.456179787049312,0.998854163492268,NA,0,0
"269","sp|P13188|SYQ_YEAST","C2-C1",-0.00124686908858016,0.0568388901624496,-0.0219369006857192,8,0.983035574653103,0.998854163492268,NA,0,0
"270","sp|P13259|PCY1_YEAST","C2-C1",0.142662070767385,0.167564149711905,0.851387787976518,8,0.419307561476422,0.998854163492268,NA,0,0
"271","sp|P13298|PYRE_YEAST","C2-C1",-0.00670622454533913,0.0600046429252403,-0.111761760730656,8,0.913765587108772,0.998854163492268,NA,0,0
"272","sp|P13382|DPOA_YEAST","C2-C1",-0.0778429648860384,0.0613963465298032,-1.26787617318975,8,0.240496194922714,0.998854163492268,NA,0,0
"273","sp|P13393|TBP_YEAST","C2-C1",0.00128696926476398,0.0818693368702469,0.0157197958840643,8,0.987842903922,0.998854163492268,NA,0,0
"274","sp|P13433|RPOM_YEAST","C2-C1",-0.267680296222711,0.163308248508707,-1.63911069200181,8,0.139822285857035,0.998854163492268,NA,0,0
"275","sp|P13517|CAPZB_YEAST","C2-C1",0.00142299182371173,0.0523392742985903,0.0271878401598331,8,0.978975891473177,0.998854163492268,NA,0,0
"276","sp|P13574|STE12_YEAST","C2-C1",0.148072191364765,0.0799126852650098,1.85292473746467,8,0.101022134471866,0.998854163492268,NA,0,0
"277","sp|P13586|ATC1_YEAST","C2-C1",0.00781944636818918,0.0783708143131582,0.0997749792026382,8,0.922977966694327,0.998854163492268,NA,0,0
"278","sp|P13663|DHAS_YEAST","C2-C1",-0.0153383409942977,0.0418775134663573,-0.366266755704584,8,0.723663053809456,0.998854163492268,NA,0,0
"279","sp|P13712|MSI1_YEAST","C2-C1",0.158828534582925,0.184847091782721,0.859242810103936,8,0.415209852731201,0.998854163492268,NA,0,0
"280","sp|P13856|RSR1_YEAST","C2-C1",-0.315573005206721,0.20614807852622,-1.53080740535054,8,0.164349239411002,0.998854163492268,NA,0,0
"281","sp|P14020|DPM1_YEAST","C2-C1",0.0366136766997001,0.0584027473046409,0.626917026843198,8,0.548182837310506,0.998854163492268,NA,0,0
"282","sp|P14065|GCY1_YEAST","C2-C1",-0.0496530343846597,0.0328129095159177,-1.51321644795237,8,0.168681405509004,0.998854163492268,NA,0,0
"283","sp|P14120|RL30_YEAST","C2-C1",-0.0272040962323887,0.111460957298776,-0.244068388534174,8,0.81332070987163,0.998854163492268,NA,0,0
"284","sp|P14126|RL3_YEAST","C2-C1",-0.0731627327562442,0.101175139601103,-0.723129545901277,8,0.49019939614909,0.998854163492268,NA,0,0
"285","sp|P14164|ABF1_YEAST","C2-C1",-0.0491450083872628,0.0607462208627388,-0.809021659113742,8,0.441896949284664,0.998854163492268,NA,0,0
"286","sp|P14306|CPYI_YEAST","C2-C1",-0.020532181470643,0.0962368494725691,-0.213350515765745,8,0.836390291640851,0.998854163492268,NA,0,0
"287","sp|P14540|ALF_YEAST","C2-C1",0.0744151684816901,0.0526985059944123,1.41209256462755,8,0.195617303431551,0.998854163492268,NA,0,0
"288","sp|P14680|YAK1_YEAST","C2-C1",0.124231724901307,0.607810002322631,0.204392366737268,8,0.843150981952582,0.998854163492268,NA,0,0
"289","sp|P14681|KSS1_YEAST","C2-C1",-0.0859734263149282,0.248535694045339,-0.345919835157538,8,0.73832397189216,0.998854163492268,NA,0,0
"290","sp|P14682|UBC3_YEAST","C2-C1",0.0286068548300899,0.111492695319676,0.256580529765356,8,0.803977768316361,0.998854163492268,NA,0,0
"291","sp|P14693|SAM35_YEAST","C2-C1",-0.00619125257350832,0.259457930343183,-0.0238622599252188,8,0.981546944997005,0.998854163492268,NA,0,0
"292","sp|P14736|RAD4_YEAST","C2-C1",0.119653912686821,0.193641743290871,0.617913837447164,8,0.553811176951209,0.998854163492268,NA,0,0
"293","sp|P14741|EI2BA_YEAST","C2-C1",-0.0666898837058162,0.0876083911718839,-0.761227124636652,8,0.46836403372321,0.998854163492268,NA,0,0
"294","sp|P14742|GFA1_YEAST","C2-C1",0.0467351773985353,0.0380224736469427,1.22914615794055,8,0.253941319704055,0.998854163492268,NA,0,0
"295","sp|P14743|NMT_YEAST","C2-C1",-0.0489994660675671,0.116768948043222,-0.419627537018061,8,0.685799678140399,0.998854163492268,NA,0,0
"296","sp|P14747|PP2B2_YEAST","C2-C1",-0.174402930012172,0.206836218708188,-0.84319337832329,8,0.423612547941554,0.998854163492268,NA,0,0
"297","sp|P14772|BPT1_YEAST","C2-C1",0.0684796495623049,0.0462860187146336,1.47948887080786,8,0.17727442967239,0.998854163492268,NA,0,0
"298","sp|P14832|CYPH_YEAST","C2-C1",0.0278177582678204,0.0552907853697603,0.503117437775347,8,0.628438618271926,0.998854163492268,NA,0,0
"299","sp|P14843|AROF_YEAST","C2-C1",0.0194191531963323,0.0526568063622094,0.3687871433515,8,0.721855263856708,0.998854163492268,NA,0,0
"300","sp|P14904|AMPL_YEAST","C2-C1",0.0164816919667286,0.063960659875108,0.257684833128854,8,0.803154756629186,0.998854163492268,NA,0,0
"301","sp|P14906|SEC63_YEAST","C2-C1",0.0611919312487934,0.0874213608860023,0.699965438979929,8,0.503791507774073,0.998854163492268,NA,0,0
"302","sp|P14907|NSP1_YEAST","C2-C1",-0.0168770304816607,0.0641264131465942,-0.26318375928932,8,0.799060444159456,0.998854163492268,NA,0,0
"303","sp|P14908|MTF1_YEAST","C2-C1",-0.401513112192187,0.577587010687162,-0.695156062658857,8,0.50664316210408,0.998854163492268,NA,0,0
"304","sp|P14922|CYC8_YEAST","C2-C1",0.0100356381296435,0.0817004868251724,0.122834496092029,8,0.90526796776965,0.998854163492268,NA,0,0
"305","sp|P15019|TAL1_YEAST","C2-C1",-0.0119112935237707,0.0233474436763158,-0.510175490255227,8,0.623703125384804,0.998854163492268,NA,0,0
"306","sp|P15108|HSC82_YEAST","C2-C1",-0.193126519735936,0.132866977245526,-1.45353287731575,8,0.184150446181147,0.998854163492268,NA,0,0
"307","sp|P15179|SYDM_YEAST","C2-C1",0.0339957765647652,0.217215294725049,0.15650728742558,8,0.879510689668798,0.998854163492268,NA,0,0
"308","sp|P15180|SYKC_YEAST","C2-C1",0.0453083348790684,0.0440158222676575,1.02936472715541,8,0.333422047824919,0.998854163492268,NA,0,0
"309","sp|P15274|AMPD_YEAST","C2-C1",-0.0500671111850719,0.0404048702249753,-1.23913555238012,8,0.250414809322128,0.998854163492268,NA,0,0
"310","sp|P15303|SEC23_YEAST","C2-C1",-0.032690424223499,0.0469528802176127,-0.696238954287543,8,0.506000191415785,0.998854163492268,NA,0.024390243902439,0
"311","sp|P15367|SEC11_YEAST","C2-C1",-0.111776298789465,0.0905518602835758,-1.23438986719236,8,0.252085034007564,0.998854163492268,NA,0,0
"312","sp|P15424|MS116_YEAST","C2-C1",0.0181420991159678,0.0830841515127461,0.218358119877827,8,0.8326173217197,0.998854163492268,NA,0.00980392156862742,0
"313","sp|P15436|DPOD_YEAST","C2-C1",0.0024619220894266,0.172097686691738,0.0143053758406201,8,0.988936674841889,0.998854163492268,NA,0,0
"314","sp|P15442|GCN2_YEAST","C2-C1",0.0880503175050962,0.200264615361482,0.439669870516882,8,0.671811466559727,0.998854163492268,NA,0,0
"315","sp|P15454|KGUA_YEAST","C2-C1",0.0383613507172067,0.0333755740627237,1.14938399696476,8,0.283597817635176,0.998854163492268,NA,0,0
"316","sp|P15496|IDI1_YEAST","C2-C1",0.0117252636041261,0.14962495989388,0.0783643558697835,8,0.939462857003614,0.998854163492268,NA,0,0
"317","sp|P15565|TRM1_YEAST","C2-C1",0.0591881443915082,0.0783587118833642,0.755348613688404,8,0.471690793771807,0.998854163492268,NA,0,0
"318","sp|P15624|SYFB_YEAST","C2-C1",0.0495138016791587,0.0619152948896457,0.799702266902052,8,0.446976217638946,0.998854163492268,NA,0,0
"319","sp|P15625|SYFA_YEAST","C2-C1",0.0181664610631332,0.0519661873144498,0.349582334243749,8,0.735676330503037,0.998854163492268,NA,0,0
"320","sp|P15646|FBRL_YEAST","C2-C1",-0.00715310419015585,0.0426410408700438,-0.167751631859931,8,0.87094181388111,0.998854163492268,NA,0,0
"321","sp|P15700|KCY_YEAST","C2-C1",-0.0778287867850662,0.0525989070431295,-1.47966547520177,8,0.177228436964464,0.998854163492268,NA,0,0
"322","sp|P15703|BGL2_YEAST","C2-C1",0.0256676928862843,0.0738408168245901,0.347608463585367,8,0.737102788553432,0.998854163492268,NA,0,0
"323","sp|P15705|STI1_YEAST","C2-C1",-0.107303559140928,0.132688262516102,-0.808689156871782,8,0.442077488181058,0.998854163492268,NA,0.0185185185185185,0
"324","sp|P15790|CSK21_YEAST","C2-C1",0.207767370955927,0.179079542226091,1.16019601330909,8,0.279419445565904,0.998854163492268,NA,0,0
"325","sp|P15873|PCNA_YEAST","C2-C1",0.0382790884298453,0.0459906788221033,0.832322753441252,8,0.429371091652274,0.998854163492268,NA,0,0
"326","sp|P15891|ABP1_YEAST","C2-C1",-0.00122740337211869,0.0874606973419174,-0.0140337707041176,8,0.989146710000137,0.998854163492268,NA,0,0
